Trial 1,Trial 2,Trial 3,Trial 4,Trial 5
0,0,439952,354193,0
,,471766,374292,
,,493976,408006,
,,,409394,
,,,424473,
,,,449362,
,,,460497,
,,,463171,
,,,472555,
,,,476287,
,,,478013,
,,,480694,
,,,481875,
,,,482770,
,,,483446,
